season_id|player_id|player_name|game_id|game_date|matchup|wl|fgm|fga|fg_pct
22018|1628389|Bam Adebayo|0021800128|NOV 03, 2018|MIA @ ATL|L|1|2|0.5
22018|1628389|Bam Adebayo|0021800096|OCT 30, 2018|MIA @ CHA|L|4|5|0.8
22018|1628389|Bam Adebayo|0021800089|OCT 29, 2018|MIA vs. SAC|L|2|4|0.5
22018|1628389|Bam Adebayo|0021800079|OCT 27, 2018|MIA vs. POR|W|3|6|0.5
22018|1628389|Bam Adebayo|0021800054|OCT 24, 2018|MIA vs. NYK|W|1|3|0.333
22018|1628389|Bam Adebayo|0021800030|OCT 20, 2018|MIA vs. CHA|L|3|6|0.5
22018|1628389|Bam Adebayo|0021800015|OCT 18, 2018|MIA @ WAS|W|1|4|0.25
22018|1628389|Bam Adebayo|0021800006|OCT 17, 2018|MIA @ ORL|L|4|9|0.444
22018|1627732|Ben Simmons|0021800856|FEB 13, 2019|PHI @ NYK|W|5|7|0.714
22018|1627732|Ben Simmons|0021800849|FEB 12, 2019|PHI vs. BOS|L|7|9|0.778
22018|1627732|Ben Simmons|0021800835|FEB 10, 2019|PHI vs. LAL|W|3|13|0.231
22018|1627732|Ben Simmons|0021800818|FEB 08, 2019|PHI vs. DEN|W|5|10|0.5
22018|1627732|Ben Simmons|0021800800|FEB 05, 2019|PHI vs. TOR|L|8|15|0.533
22018|1627732|Ben Simmons|0021800785|FEB 02, 2019|PHI @ SAC|L|9|14|0.643
22018|1627732|Ben Simmons|0021800768|JAN 31, 2019|PHI @ GSW|W|10|13|0.769
22018|1627732|Ben Simmons|0021800755|JAN 29, 2019|PHI @ LAL|W|9|18|0.5
22018|1627732|Ben Simmons|0021800733|JAN 26, 2019|PHI @ DEN|L|6|17|0.353
22018|1627732|Ben Simmons|0021800711|JAN 23, 2019|PHI vs. SAS|W|9|14|0.643
22018|1627732|Ben Simmons|0021800699|JAN 21, 2019|PHI vs. HOU|W|3|12|0.25
22018|1627732|Ben Simmons|0021800678|JAN 19, 2019|PHI vs. OKC|L|8|12|0.667
22018|1627732|Ben Simmons|0021800667|JAN 17, 2019|PHI @ IND|W|5|10|0.5
22018|1627732|Ben Simmons|0021800652|JAN 15, 2019|PHI vs. MIN|W|7|10|0.7
22018|1627732|Ben Simmons|0021800638|JAN 13, 2019|PHI @ NYK|W|10|13|0.769
22018|1627732|Ben Simmons|0021800621|JAN 11, 2019|PHI vs. ATL|L|10|13|0.769
22018|1627732|Ben Simmons|0021800608|JAN 09, 2019|PHI @ WAS|L|7|15|0.467
22018|1627732|Ben Simmons|0021800600|JAN 08, 2019|PHI vs. WAS|W|8|15|0.533
22018|1627732|Ben Simmons|0021800578|JAN 05, 2019|PHI vs. DAL|W|9|16|0.563
22018|1627732|Ben Simmons|0021800561|JAN 02, 2019|PHI @ PHX|W|7|11|0.636
22018|1627732|Ben Simmons|0021800553|JAN 01, 2019|PHI @ LAC|W|6|13|0.462
22018|1627732|Ben Simmons|0021800540|DEC 30, 2018|PHI @ POR|L|7|12|0.583
22018|1627732|Ben Simmons|0021800515|DEC 27, 2018|PHI @ UTA|W|6|13|0.462
22018|1627732|Ben Simmons|0021800499|DEC 25, 2018|PHI @ BOS|L|4|9|0.444
22018|1627732|Ben Simmons|0021800481|DEC 22, 2018|PHI vs. TOR|W|11|13|0.846
22018|1627732|Ben Simmons|0021800457|DEC 19, 2018|PHI vs. NYK|W|5|10|0.5
22018|1627732|Ben Simmons|0021800448|DEC 17, 2018|PHI @ SAS|L|7|10|0.7
22018|1627732|Ben Simmons|0021800437|DEC 16, 2018|PHI @ CLE|W|9|15|0.6
22018|1627732|Ben Simmons|0021800424|DEC 14, 2018|PHI vs. IND|L|7|15|0.467
22018|1627732|Ben Simmons|0021800408|DEC 12, 2018|PHI vs. BKN|L|9|15|0.6
22018|1627732|Ben Simmons|0021800392|DEC 10, 2018|PHI vs. DET|W|8|11|0.727
22018|1627732|Ben Simmons|0021800369|DEC 07, 2018|PHI @ DET|W|8|11|0.727
22018|1627732|Ben Simmons|0021800359|DEC 05, 2018|PHI @ TOR|L|4|6|0.667
22018|1627732|Ben Simmons|0021800340|DEC 02, 2018|PHI vs. MEM|W|8|10|0.8
22018|1627732|Ben Simmons|0021800322|NOV 30, 2018|PHI vs. WAS|W|5|5|1.0
22018|1627732|Ben Simmons|0021800307|NOV 28, 2018|PHI vs. NYK|W|5|9|0.556
22018|1627732|Ben Simmons|0021800289|NOV 25, 2018|PHI @ BKN|W|5|13|0.385
22018|1627732|Ben Simmons|0021800270|NOV 23, 2018|PHI vs. CLE|L|10|12|0.833
22018|1627732|Ben Simmons|0021800253|NOV 21, 2018|PHI vs. NOP|W|9|18|0.5
22018|1627732|Ben Simmons|0021800242|NOV 19, 2018|PHI vs. PHX|W|9|13|0.692
22018|1627732|Ben Simmons|0021800225|NOV 17, 2018|PHI @ CHA|W|7|13|0.538
22018|1627732|Ben Simmons|0021800218|NOV 16, 2018|PHI vs. UTA|W|4|9|0.444
22018|1627732|Ben Simmons|0021800202|NOV 14, 2018|PHI @ ORL|L|3|5|0.6
22018|1627732|Ben Simmons|0021800191|NOV 12, 2018|PHI @ MIA|W|5|7|0.714
22018|1627732|Ben Simmons|0021800179|NOV 10, 2018|PHI @ MEM|L|9|15|0.6
22018|1627732|Ben Simmons|0021800168|NOV 09, 2018|PHI vs. CHA|W|9|16|0.563
22018|1627732|Ben Simmons|0021800157|NOV 07, 2018|PHI @ IND|W|7|12|0.583
22018|1627732|Ben Simmons|0021800134|NOV 04, 2018|PHI @ BKN|L|8|11|0.727
22018|1627732|Ben Simmons|0021800125|NOV 03, 2018|PHI vs. DET|W|2|4|0.5
22018|1627732|Ben Simmons|0021800113|NOV 01, 2018|PHI vs. LAC|W|6|11|0.545
22018|1627732|Ben Simmons|0021800100|OCT 30, 2018|PHI @ TOR|L|4|9|0.444
22018|1627732|Ben Simmons|0021800088|OCT 29, 2018|PHI vs. ATL|W|8|11|0.727
22018|1627732|Ben Simmons|0021800078|OCT 27, 2018|PHI vs. CHA|W|5|20|0.25
22018|1627732|Ben Simmons|0021800059|OCT 24, 2018|PHI @ MIL|L|6|15|0.4
22018|1627732|Ben Simmons|0021800029|OCT 20, 2018|PHI vs. ORL|W|2|3|0.667
22018|1627732|Ben Simmons|0021800014|OCT 18, 2018|PHI vs. CHI|W|5|8|0.625
22018|1627732|Ben Simmons|0021800001|OCT 16, 2018|PHI @ BOS|L|7|14|0.5
22018|201933|Blake Griffin|0021800855|FEB 13, 2019|DET @ BOS|L|10|19|0.526
22018|201933|Blake Griffin|0021800840|FEB 11, 2019|DET vs. WAS|W|12|23|0.522
22018|201933|Blake Griffin|0021800817|FEB 08, 2019|DET vs. NYK|W|6|13|0.462
22018|201933|Blake Griffin|0021800799|FEB 05, 2019|DET @ NYK|W|10|17|0.588
22018|201933|Blake Griffin|0021800790|FEB 04, 2019|DET vs. DEN|W|6|8|0.75
22018|201933|Blake Griffin|0021800775|FEB 02, 2019|DET vs. LAC|L|9|23|0.391
22018|201933|Blake Griffin|0021800764|JAN 31, 2019|DET vs. DAL|W|8|26|0.308
22018|201933|Blake Griffin|0021800750|JAN 29, 2019|DET vs. MIL|L|6|16|0.375
22018|201933|Blake Griffin|0021800726|JAN 25, 2019|DET @ DAL|L|12|24|0.5
22018|201933|Blake Griffin|0021800714|JAN 23, 2019|DET @ NOP|W|14|28|0.5
22018|201933|Blake Griffin|0021800693|JAN 21, 2019|DET @ WAS|L|9|16|0.563
22018|201933|Blake Griffin|0021800680|JAN 19, 2019|DET vs. SAC|L|12|23|0.522
22018|201933|Blake Griffin|0021800672|JAN 18, 2019|DET vs. MIA|W|10|24|0.417
22018|201933|Blake Griffin|0021800657|JAN 16, 2019|DET vs. ORL|W|11|18|0.611
22018|201933|Blake Griffin|0021800648|JAN 14, 2019|DET @ UTA|L|7|17|0.412
22018|201933|Blake Griffin|0021800630|JAN 12, 2019|DET @ LAC|W|13|23|0.565
22018|201933|Blake Griffin|0021800616|JAN 09, 2019|DET @ LAL|L|6|14|0.429
22018|201933|Blake Griffin|0021800591|JAN 07, 2019|DET vs. SAS|L|13|21|0.619
22018|201933|Blake Griffin|0021800577|JAN 05, 2019|DET vs. UTA|L|13|21|0.619
22018|201933|Blake Griffin|0021800560|JAN 02, 2019|DET @ MEM|W|11|23|0.478
22018|201933|Blake Griffin|0021800550|JAN 01, 2019|DET @ MIL|L|9|20|0.45
22018|201933|Blake Griffin|0021800536|DEC 30, 2018|DET @ ORL|L|4|10|0.4
22018|201933|Blake Griffin|0021800518|DEC 28, 2018|DET @ IND|L|6|14|0.429
22018|201933|Blake Griffin|0021800502|DEC 26, 2018|DET vs. WAS|W|9|19|0.474
22018|201933|Blake Griffin|0021800486|DEC 23, 2018|DET vs. ATL|L|4|14|0.286
22018|201933|Blake Griffin|0021800469|DEC 21, 2018|DET @ CHA|L|8|16|0.5
22018|201933|Blake Griffin|0021800463|DEC 19, 2018|DET @ MIN|W|13|22|0.591
22018|201933|Blake Griffin|0021800443|DEC 17, 2018|DET vs. MIL|L|4|13|0.308
22018|201933|Blake Griffin|0021800431|DEC 15, 2018|DET vs. BOS|W|8|16|0.5
22018|201933|Blake Griffin|0021800405|DEC 12, 2018|DET @ CHA|L|9|16|0.563
22018|201933|Blake Griffin|0021800387|DEC 09, 2018|DET vs. NOP|L|13|25|0.52
22018|201933|Blake Griffin|0021800369|DEC 07, 2018|DET vs. PHI|L|7|15|0.467
22018|201933|Blake Griffin|0021800361|DEC 05, 2018|DET @ MIL|L|11|22|0.5
22018|201933|Blake Griffin|0021800343|DEC 03, 2018|DET vs. OKC|L|7|18|0.389
22018|201933|Blake Griffin|0021800331|DEC 01, 2018|DET vs. GSW|W|9|22|0.409
22018|201933|Blake Griffin|0021800321|NOV 30, 2018|DET vs. CHI|W|7|12|0.583
22018|201933|Blake Griffin|0021800301|NOV 27, 2018|DET vs. NYK|W|9|21|0.429
22018|201933|Blake Griffin|0021800287|NOV 25, 2018|DET vs. PHX|W|7|16|0.438
22018|201933|Blake Griffin|0021800267|NOV 23, 2018|DET vs. HOU|W|9|18|0.5
22018|201933|Blake Griffin|0021800258|NOV 21, 2018|DET @ HOU|L|9|21|0.429
22018|201933|Blake Griffin|0021800240|NOV 19, 2018|DET vs. CLE|W|7|12|0.583
22018|201933|Blake Griffin|0021800206|NOV 14, 2018|DET @ TOR|W|13|22|0.591
22018|201933|Blake Griffin|0021800184|NOV 11, 2018|DET vs. CHA|L|4|16|0.25
22018|201933|Blake Griffin|0021800169|NOV 09, 2018|DET @ ATL|W|2|10|0.2
22018|201933|Blake Griffin|0021800154|NOV 07, 2018|DET @ ORL|W|7|17|0.412
22018|201933|Blake Griffin|0021800140|NOV 05, 2018|DET vs. MIA|L|8|21|0.381
22018|201933|Blake Griffin|0021800125|NOV 03, 2018|DET @ PHI|L|12|21|0.571
22018|201933|Blake Griffin|0021800104|OCT 31, 2018|DET @ BKN|L|8|18|0.444
22018|201933|Blake Griffin|0021800099|OCT 30, 2018|DET @ BOS|L|8|17|0.471
22018|201933|Blake Griffin|0021800074|OCT 27, 2018|DET vs. BOS|L|2|13|0.154
22018|201933|Blake Griffin|0021800063|OCT 25, 2018|DET vs. CLE|W|9|13|0.692
22018|201933|Blake Griffin|0021800049|OCT 23, 2018|DET vs. PHI|W|20|35|0.571
22018|201933|Blake Griffin|0021800031|OCT 20, 2018|DET @ CHI|W|12|23|0.522
22018|201933|Blake Griffin|0021800004|OCT 17, 2018|DET vs. BKN|W|8|17|0.471
22018|1626171|Bobby Portis|0021800857|FEB 13, 2019|WAS @ TOR|L|5|10|0.5
22018|1626171|Bobby Portis|0021800840|FEB 11, 2019|WAS @ DET|L|9|17|0.529
22018|1626171|Bobby Portis|0021800830|FEB 09, 2019|WAS @ CHI|W|4|11|0.364
22018|1626171|Bobby Portis|0021800819|FEB 08, 2019|WAS vs. CLE|W|12|18|0.667
22018|1626171|Bobby Portis|0021800776|FEB 02, 2019|CHI @ CHA|L|13|23|0.565
22018|1626171|Bobby Portis|0021800757|JAN 30, 2019|CHI @ MIA|W|10|17|0.588
22018|1626171|Bobby Portis|0021800752|JAN 29, 2019|CHI @ BKN|L|5|8|0.625
22018|1626171|Bobby Portis|0021800735|JAN 27, 2019|CHI vs. CLE|L|4|11|0.364
22018|1626171|Bobby Portis|0021800723|JAN 25, 2019|CHI vs. LAC|L|9|20|0.45
22018|1626171|Bobby Portis|0021800712|JAN 23, 2019|CHI vs. ATL|L|3|12|0.25
22018|1626171|Bobby Portis|0021800692|JAN 21, 2019|CHI @ CLE|W|6|10|0.6
22018|1626171|Bobby Portis|0021800685|JAN 19, 2019|CHI vs. MIA|L|8|12|0.667
22018|1626171|Bobby Portis|0021800669|JAN 17, 2019|CHI @ DEN|L|4|13|0.308
22018|1626171|Bobby Portis|0021800656|JAN 15, 2019|CHI @ LAL|L|1|11|0.091
22018|1626171|Bobby Portis|0021800629|JAN 11, 2019|CHI @ GSW|L|4|7|0.571
22018|1626171|Bobby Portis|0021800615|JAN 09, 2019|CHI @ POR|L|6|12|0.5
22018|1626171|Bobby Portis|0021800584|JAN 06, 2019|CHI vs. BKN|L|6|11|0.545
22018|1626171|Bobby Portis|0021800460|DEC 19, 2018|CHI vs. BKN|L|6|18|0.333
22018|1626171|Bobby Portis|0021800447|DEC 17, 2018|CHI @ OKC|L|7|14|0.5
22018|1626171|Bobby Portis|0021800433|DEC 15, 2018|CHI @ SAS|W|4|12|0.333
22018|1626171|Bobby Portis|0021800418|DEC 13, 2018|CHI @ ORL|L|6|11|0.545
22018|1626171|Bobby Portis|0021800394|DEC 10, 2018|CHI vs. SAC|L|3|8|0.375
22018|1626171|Bobby Portis|0021800056|OCT 24, 2018|CHI vs. CHA|W|2|5|0.4
22018|1626171|Bobby Portis|0021800044|OCT 22, 2018|CHI @ DAL|L|5|9|0.556
22018|1626171|Bobby Portis|0021800031|OCT 20, 2018|CHI vs. DET|L|2|12|0.167
22018|1626171|Bobby Portis|0021800014|OCT 18, 2018|CHI @ PHI|L|8|15|0.533
22018|203992|Bogdan Bogdanovic|0021800860|FEB 13, 2019|SAC @ DEN|L|5|13|0.385
22018|203992|Bogdan Bogdanovic|0021800836|FEB 10, 2019|SAC vs. PHX|W|5|10|0.5
22018|203992|Bogdan Bogdanovic|0021800824|FEB 08, 2019|SAC vs. MIA|W|6|14|0.429
22018|203992|Bogdan Bogdanovic|0021800809|FEB 06, 2019|SAC vs. HOU|L|6|15|0.4
22018|203992|Bogdan Bogdanovic|0021800795|FEB 04, 2019|SAC vs. SAS|W|3|10|0.3
22018|203992|Bogdan Bogdanovic|0021800785|FEB 02, 2019|SAC vs. PHI|W|3|12|0.25
22018|203992|Bogdan Bogdanovic|0021800762|JAN 30, 2019|SAC vs. ATL|W|5|14|0.357
22018|203992|Bogdan Bogdanovic|0021800736|JAN 27, 2019|SAC @ LAC|L|5|13|0.385
22018|203992|Bogdan Bogdanovic|0021800725|JAN 25, 2019|SAC @ MEM|W|2|9|0.222
22018|203992|Bogdan Bogdanovic|0021800702|JAN 22, 2019|SAC @ TOR|L|6|15|0.4
22018|203992|Bogdan Bogdanovic|0021800696|JAN 21, 2019|SAC @ BKN|L|9|19|0.474
22018|203992|Bogdan Bogdanovic|0021800680|JAN 19, 2019|SAC @ DET|W|3|12|0.25
22018|203992|Bogdan Bogdanovic|0021800666|JAN 17, 2019|SAC @ CHA|L|8|13|0.615
22018|203992|Bogdan Bogdanovic|0021800649|JAN 14, 2019|SAC vs. POR|W|8|10|0.8
22018|203992|Bogdan Bogdanovic|0021800636|JAN 12, 2019|SAC vs. CHA|W|9|17|0.529
22018|203992|Bogdan Bogdanovic|0021800620|JAN 10, 2019|SAC vs. DET|W|3|9|0.333
22018|203992|Bogdan Bogdanovic|0021800604|JAN 08, 2019|SAC @ PHX|L|3|11|0.273
22018|203992|Bogdan Bogdanovic|0021800598|JAN 07, 2019|SAC vs. ORL|W|6|15|0.4
22018|203992|Bogdan Bogdanovic|0021800583|JAN 05, 2019|SAC vs. GSW|L|5|17|0.294
22018|203992|Bogdan Bogdanovic|0021800564|JAN 03, 2019|SAC vs. DEN|L|5|9|0.556
22018|203992|Bogdan Bogdanovic|0021800552|JAN 01, 2019|SAC vs. POR|L|7|19|0.368
22018|203992|Bogdan Bogdanovic|0021800541|DEC 30, 2018|SAC @ LAL|L|9|18|0.5
22018|203992|Bogdan Bogdanovic|0021800514|DEC 27, 2018|SAC vs. LAL|W|9|16|0.563
22018|203992|Bogdan Bogdanovic|0021800511|DEC 26, 2018|SAC @ LAC|L|5|12|0.417
22018|203992|Bogdan Bogdanovic|0021800492|DEC 23, 2018|SAC vs. NOP|W|7|16|0.438
22018|203992|Bogdan Bogdanovic|0021800477|DEC 21, 2018|SAC vs. MEM|W|3|9|0.333
22018|203992|Bogdan Bogdanovic|0021800446|DEC 17, 2018|SAC @ MIN|L|2|7|0.286
22018|203992|Bogdan Bogdanovic|0021800440|DEC 16, 2018|SAC @ DAL|W|4|11|0.364
22018|203992|Bogdan Bogdanovic|0021800428|DEC 14, 2018|SAC vs. GSW|L|4|13|0.308
22018|203992|Bogdan Bogdanovic|0021800414|DEC 12, 2018|SAC vs. MIN|W|9|15|0.6
22018|203992|Bogdan Bogdanovic|0021800394|DEC 10, 2018|SAC @ CHI|W|6|13|0.462
22018|203992|Bogdan Bogdanovic|0021800379|DEC 08, 2018|SAC @ IND|L|4|11|0.364
22018|203992|Bogdan Bogdanovic|0021800372|DEC 07, 2018|SAC @ CLE|W|7|18|0.389
22018|203992|Bogdan Bogdanovic|0021800353|DEC 04, 2018|SAC @ PHX|W|5|9|0.556
22018|203992|Bogdan Bogdanovic|0021800336|DEC 01, 2018|SAC vs. IND|W|7|12|0.583
22018|203992|Bogdan Bogdanovic|0021800318|NOV 29, 2018|SAC vs. LAC|L|8|20|0.4
22018|203992|Bogdan Bogdanovic|0021800292|NOV 25, 2018|SAC vs. UTA|L|6|14|0.429
22018|203992|Bogdan Bogdanovic|0021800285|NOV 24, 2018|SAC @ GSW|L|3|9|0.333
22018|203992|Bogdan Bogdanovic|0021800263|NOV 21, 2018|SAC @ UTA|W|7|19|0.368
22018|203992|Bogdan Bogdanovic|0021800247|NOV 19, 2018|SAC vs. OKC|W|6|13|0.462
22018|203992|Bogdan Bogdanovic|0021800231|NOV 17, 2018|SAC @ HOU|L|6|11|0.545
22018|203992|Bogdan Bogdanovic|0021800220|NOV 16, 2018|SAC @ MEM|L|5|10|0.5
22018|203992|Bogdan Bogdanovic|0021800197|NOV 12, 2018|SAC vs. SAS|W|9|17|0.529
22018|203992|Bogdan Bogdanovic|0021800183|NOV 10, 2018|SAC vs. LAL|L|1|6|0.167
22018|203992|Bogdan Bogdanovic|0021800161|NOV 07, 2018|SAC vs. TOR|L|3|7|0.429
22018|202711|Bojan Bogdanovic|0021800854|FEB 13, 2019|IND vs. MIL|L|7|14|0.5
22018|202711|Bojan Bogdanovic|0021800841|FEB 11, 2019|IND vs. CHA|W|5|11|0.455
22018|202711|Bojan Bogdanovic|0021800826|FEB 09, 2019|IND vs. CLE|W|9|17|0.529
22018|202711|Bojan Bogdanovic|0021800811|FEB 07, 2019|IND vs. LAC|W|12|19|0.632
22018|202711|Bojan Bogdanovic|0021800798|FEB 05, 2019|IND vs. LAL|W|10|17|0.588
22018|202711|Bojan Bogdanovic|0021800793|FEB 04, 2019|IND @ NOP|W|4|12|0.333
22018|202711|Bojan Bogdanovic|0021800781|FEB 02, 2019|IND @ MIA|W|13|19|0.684
22018|202711|Bojan Bogdanovic|0021800765|JAN 31, 2019|IND @ ORL|L|8|18|0.444
22018|202711|Bojan Bogdanovic|0021800759|JAN 30, 2019|IND @ WAS|L|5|12|0.417
22018|202711|Bojan Bogdanovic|0021800745|JAN 28, 2019|IND vs. GSW|L|5|13|0.385
22018|202711|Bojan Bogdanovic|0021800731|JAN 26, 2019|IND @ MEM|L|6|14|0.429
22018|202711|Bojan Bogdanovic|0021800706|JAN 23, 2019|IND vs. TOR|W|5|11|0.455
22018|202711|Bojan Bogdanovic|0021800688|JAN 20, 2019|IND vs. CHA|W|7|14|0.5
22018|202711|Bojan Bogdanovic|0021800681|JAN 19, 2019|IND vs. DAL|W|2|10|0.2
22018|202711|Bojan Bogdanovic|0021800667|JAN 17, 2019|IND vs. PHI|L|3|11|0.273
22018|202711|Bojan Bogdanovic|0021800651|JAN 15, 2019|IND vs. PHX|W|7|12|0.583
22018|202711|Bojan Bogdanovic|0021800623|JAN 11, 2019|IND @ NYK|W|5|12|0.417
22018|202711|Bojan Bogdanovic|0021800607|JAN 09, 2019|IND @ BOS|L|3|9|0.333
22018|202711|Bojan Bogdanovic|0021800599|JAN 08, 2019|IND @ CLE|W|9|16|0.563
22018|202711|Bojan Bogdanovic|0021800589|JAN 06, 2019|IND @ TOR|L|9|18|0.5
22018|202711|Bojan Bogdanovic|0021800569|JAN 04, 2019|IND @ CHI|W|5|15|0.333
22018|202711|Bojan Bogdanovic|0021800542|DEC 31, 2018|IND vs. ATL|W|6|12|0.5
22018|202711|Bojan Bogdanovic|0021800518|DEC 28, 2018|IND vs. DET|W|6|10|0.6
22018|202711|Bojan Bogdanovic|0021800504|DEC 26, 2018|IND @ ATL|W|3|10|0.3
22018|202711|Bojan Bogdanovic|0021800487|DEC 23, 2018|IND vs. WAS|W|5|12|0.417
22018|202711|Bojan Bogdanovic|0021800471|DEC 21, 2018|IND @ BKN|W|5|8|0.625
22018|202711|Bojan Bogdanovic|0021800459|DEC 19, 2018|IND @ TOR|L|7|13|0.538
22018|202711|Bojan Bogdanovic|0021800451|DEC 18, 2018|IND vs. CLE|L|5|14|0.357
22018|202711|Bojan Bogdanovic|0021800438|DEC 16, 2018|IND vs. NYK|W|4|12|0.333
22018|202711|Bojan Bogdanovic|0021800424|DEC 14, 2018|IND @ PHI|W|7|13|0.538
22018|202711|Bojan Bogdanovic|0021800407|DEC 12, 2018|IND vs. MIL|W|5|10|0.5
22018|202711|Bojan Bogdanovic|0021800391|DEC 10, 2018|IND vs. WAS|W|8|15|0.533
22018|202711|Bojan Bogdanovic|0021800379|DEC 08, 2018|IND vs. SAC|W|5|13|0.385
22018|202711|Bojan Bogdanovic|0021800370|DEC 07, 2018|IND @ ORL|W|10|18|0.556
22018|202711|Bojan Bogdanovic|0021800350|DEC 04, 2018|IND vs. CHI|W|5|10|0.5
22018|202711|Bojan Bogdanovic|0021800336|DEC 01, 2018|IND @ SAC|L|10|19|0.526
22018|202711|Bojan Bogdanovic|0021800317|NOV 29, 2018|IND @ LAL|L|4|11|0.364
22018|202711|Bojan Bogdanovic|0021800305|NOV 27, 2018|IND @ PHX|W|5|12|0.417
22018|202711|Bojan Bogdanovic|0021800299|NOV 26, 2018|IND @ UTA|W|5|9|0.556
22018|202711|Bojan Bogdanovic|0021800272|NOV 23, 2018|IND vs. SAS|L|10|15|0.667
22018|202711|Bojan Bogdanovic|0021800252|NOV 21, 2018|IND @ CHA|L|6|9|0.667
22018|202711|Bojan Bogdanovic|0021800241|NOV 19, 2018|IND vs. UTA|W|9|14|0.643
22018|202711|Bojan Bogdanovic|0021800226|NOV 17, 2018|IND vs. ATL|W|7|12|0.583
22018|202711|Bojan Bogdanovic|0021800217|NOV 16, 2018|IND vs. MIA|W|6|10|0.6
22018|202711|Bojan Bogdanovic|0021800185|NOV 11, 2018|IND @ HOU|L|6|11|0.545
22018|202711|Bojan Bogdanovic|0021800170|NOV 09, 2018|IND @ MIA|W|6|9|0.667
22018|202711|Bojan Bogdanovic|0021800157|NOV 07, 2018|IND vs. PHI|L|4|11|0.364
22018|202711|Bojan Bogdanovic|0021800141|NOV 05, 2018|IND vs. HOU|L|2|6|0.333
22018|202711|Bojan Bogdanovic|0021800127|NOV 03, 2018|IND vs. BOS|W|6|11|0.545
22018|202711|Bojan Bogdanovic|0021800120|NOV 02, 2018|IND @ CHI|W|3|7|0.429
22018|202711|Bojan Bogdanovic|0021800105|OCT 31, 2018|IND @ NYK|W|4|8|0.5
22018|202711|Bojan Bogdanovic|0021800087|OCT 29, 2018|IND vs. POR|L|4|12|0.333
22018|202711|Bojan Bogdanovic|0021800077|OCT 27, 2018|IND @ CLE|W|10|14|0.714
22018|202711|Bojan Bogdanovic|0021800058|OCT 24, 2018|IND @ SAS|W|3|7|0.429
22018|202711|Bojan Bogdanovic|0021800043|OCT 22, 2018|IND @ MIN|L|8|13|0.615
22018|202711|Bojan Bogdanovic|0021800026|OCT 20, 2018|IND vs. BKN|W|5|8|0.625
22018|202711|Bojan Bogdanovic|0021800023|OCT 19, 2018|IND @ MIL|L|0|7|0.0
22018|202711|Bojan Bogdanovic|0021800005|OCT 17, 2018|IND vs. MEM|W|7|9|0.778
22018|203078|Bradley Beal|0021800857|FEB 13, 2019|WAS @ TOR|L|6|15|0.4
22018|203078|Bradley Beal|0021800840|FEB 11, 2019|WAS @ DET|L|9|19|0.474
22018|203078|Bradley Beal|0021800830|FEB 09, 2019|WAS @ CHI|W|13|21|0.619
22018|203078|Bradley Beal|0021800819|FEB 08, 2019|WAS vs. CLE|W|9|20|0.45
22018|203078|Bradley Beal|0021800806|FEB 06, 2019|WAS @ MIL|L|12|22|0.545
22018|203078|Bradley Beal|0021800791|FEB 04, 2019|WAS vs. ATL|L|11|24|0.458
22018|203078|Bradley Beal|0021800778|FEB 02, 2019|WAS vs. MIL|L|8|16|0.5
22018|203078|Bradley Beal|0021800759|JAN 30, 2019|WAS vs. IND|W|9|15|0.6
22018|203078|Bradley Beal|0021800749|JAN 29, 2019|WAS @ CLE|L|10|20|0.5
22018|203078|Bradley Beal|0021800742|JAN 27, 2019|WAS @ SAS|L|8|20|0.4
22018|203078|Bradley Beal|0021800720|JAN 25, 2019|WAS @ ORL|W|10|17|0.588
22018|203078|Bradley Beal|0021800716|JAN 24, 2019|WAS vs. GSW|L|8|22|0.364
22018|203078|Bradley Beal|0021800693|JAN 21, 2019|WAS vs. DET|W|4|12|0.333
22018|203078|Bradley Beal|0021800665|JAN 17, 2019|WAS vs. NYK|W|10|29|0.345
22018|203078|Bradley Beal|0021800639|JAN 13, 2019|WAS vs. TOR|L|17|36|0.472
22018|203078|Bradley Beal|0021800622|JAN 11, 2019|WAS vs. MIL|W|11|21|0.524
22018|203078|Bradley Beal|0021800608|JAN 09, 2019|WAS vs. PHI|W|13|21|0.619
22018|203078|Bradley Beal|0021800600|JAN 08, 2019|WAS @ PHI|L|11|18|0.611
22018|203078|Bradley Beal|0021800588|JAN 06, 2019|WAS @ OKC|W|10|27|0.37
22018|203078|Bradley Beal|0021800568|JAN 04, 2019|WAS @ MIA|L|10|25|0.4
22018|203078|Bradley Beal|0021800556|JAN 02, 2019|WAS vs. ATL|W|9|20|0.45
22018|203078|Bradley Beal|0021800530|DEC 29, 2018|WAS vs. CHA|W|7|19|0.368
22018|203078|Bradley Beal|0021800520|DEC 28, 2018|WAS vs. CHI|L|13|27|0.481
22018|203078|Bradley Beal|0021800502|DEC 26, 2018|WAS @ DET|L|10|23|0.435
22018|203078|Bradley Beal|0021800487|DEC 23, 2018|WAS @ IND|L|2|11|0.182
22018|203078|Bradley Beal|0021800480|DEC 22, 2018|WAS vs. PHX|W|17|33|0.515
22018|203078|Bradley Beal|0021800461|DEC 19, 2018|WAS @ HOU|L|10|17|0.588
22018|203078|Bradley Beal|0021800452|DEC 18, 2018|WAS @ ATL|L|11|17|0.647
22018|203078|Bradley Beal|0021800439|DEC 16, 2018|WAS vs. LAL|W|10|24|0.417
22018|203078|Bradley Beal|0021800422|DEC 14, 2018|WAS @ BKN|L|13|22|0.591
22018|203078|Bradley Beal|0021800409|DEC 12, 2018|WAS vs. BOS|L|8|16|0.5
